1488,1,1,3,2,2,3,2,2,3,3,3,0.347228519,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,8,15,8,5,8,2,2,2,2,2,2,30,30,30,13,30,20,2,2,2,-0.723275522,0,2,-0.746149254,-1.556525866,-1.532714186,-1.642087533,-0.056085745,1,1,1
1494,2,0,1,1,2,1,1,2,1,1,3,0.927735042,1,1,2,1,1,999,1,1,999,1,1,999,2,2,2,4,5,15,2,3,3,2,2,2,2,2,2,30,30,30,1,12,15,2,2,2,0.07167339,0,2,-1.420161651,-1.556525866,-1.532714186,-1.642087533,-0.056085745,1,1,1
1495,2,0,3,3,3,3,2,2,3,3,2,0.347228519,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,18,7,4,5,5,2,2,2,1,1,1,1,0,0,0,0,0,0,2,1,1,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1496,2,0,3,3,3,2,2,2,3,3,2,-0.233278004,2,2,2,3,3,2,1,1,2,2,2,3,2,2,2,1,0,2,1,0,1,1,1,1,2,2,2,29,20,10,10,2,1,2,2,2,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1499,2,0,3,2,2,2,2,2,3,3,3,-0.233278004,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,9,4,8,999,2,2,2,2,1,2,2,2,6,8,5,999,0,0,2,2,1,0.07167339,0,1,-0.267929848,1.081684111,0.996852821,1.011770704,-0.056085745,1,1,1
1501,2,0,2,2,2,2,2,2,3,3,3,0.927735042,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,3,2,6,5,5,2,2,2,2,2,1,0,0,0,0,0,0,1,2,1,0.07167339,0,2,999,1.081684111,0.996852821,-0.315158415,-0.056085745,1,1,1
1503,1,1,3,3,3,2,2,2,3,3,3,-0.813784527,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,15,8,15,4,6,3,2,2,2,2,2,2,26,27,0,5,4,0,2,2,2,0.07167339,0,2,-1.420161651,-0.237420877,-0.267930683,-0.315158415,-0.805016378,1,1,1
1510,1,1,1,1,1,1,1,1,1,1,1,0.927735042,1,1,2,1,1,3,1,1,2,1,1,3,2,1,2,0,0,3,0,0,3,1,1,1,1,2,2,0,30,30,0,10,12,1,1,1,0.866622302,0,2,-0.267929848,-0.237420877,-0.267930683,-1.642087533,1.073206874,1,1,1
1515,1,1,3,3,3,3,3,3,3,3,3,-2.555304096,2,2,2,3,3,3,2,2,999,3,3,999,2,2,2,8,10,4,6,4,4,2,2,2,2,2,2,30,30,30,12,6,8,2,2,2,0.866622302,999,1,-0.746149254,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1516,2,0,3,3,2,2,2,2,2,3,3,1.508241564,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2,0,2,0,0,4,0,1,1,1,1,1,2,0,0,20,0,0,3,1,1,1,0.07167339,1,1,-0.746149254,-0.237420877,-0.267930683,-0.315158415,1.073206874,1,1,1
1521,2,0,2,2,999,2,2,999,3,3,999,0.927735042,1,1,999,1,1,999,1,1,999,1,1,999,2,2,999,1,3,999,1,1,999,1,1,999,2,2,999,30,10,999,5,2,999,1,1,999,0.07167339,0,2,999,1.081684111,0.996852821,999,-0.805016378,1,1,999
1525,1,1,1,2,2,1,2,2,1,3,3,0.347228519,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,-0.723275522,0,1,1.255237743,-0.237420877,0.996852821,-0.315158415,-0.056085745,1,1,1
1530,1,1,3,3,3,3,3,3,3,3,3,-1.39429105,2,2,2,2,3,3,2,2,2,3,3,3,2,2,2,12,13,17,12,12,12,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,0.07167339,0,2,0.103005941,1.081684111,0.996852821,1.011770704,-0.056085745,1,1,1
1534,2,0,2,2,2,2,2,2,3,3,2,0.347228519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,3,30,30,4,8,15,1,1,1,0.866622302,0,2,0.103005941,-0.237420877,-1.532714186,-0.315158415,1.073206874,1,1,1
1547,1,1,3,3,3,3,3,3,3,3,3,-0.233278004,2,2,2,1,3,3,999,1,2,999,2,3,1,2,2,0,10,8,0,10,16,1,2,2,2,2,1,0,20,0,0,10,0,1,1,1,-1.518224433,1,1,-0.267929848,1.081684111,-0.267930683,-0.315158415,0.555835138,1,1,1
1551,2,0,3,3,3,2,2,2,3,2,2,0.927735042,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,0,2,0,0,2,0,1,1,1,2,1,1,0,0,0,0,0,0,1,1,1,0.07167339,0,2,1.255237743,1.081684111,0.996852821,1.011770704,-3.131407413,1,1,1
1553,1,1,2,2,2,2,1,2,2,1,2,0.927735042,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1.661571214,0,1,-0.267929848,1.081684111,0.996852821,-0.315158415,-0.056085745,1,1,1
1555,1,1,2,3,999,2,3,999,3,3,999,0.927735042,2,2,999,3,3,999,1,2,999,2,3,999,1,2,999,0,9,999,0,5,999,1,2,999,2,2,999,30,30,999,20,40,999,1,2,999,1.661571214,0,1,-0.267929848,-1.556525866,-0.267930683,999,-0.056085745,1,1,999
1569,1,1,2,2,2,2,3,3,3,3,3,-0.233278004,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,1,0,0,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.866622302,1,1,0.103005941,-0.237420877,-2.797497689,-2.969016652,0.555835138,1,1,1
1573,1,1,3,999,3,2,999,2,3,999,3,-0.813784527,2,999,2,2,999,3,1,999,1,2,999,2,2,999,2,5,999,10,3,999,1,2,999,2,2,999,2,20,999,30,4,999,10,1,999,1,0.07167339,0,2,0.103005941,-0.237420877,999,-1.642087533,-0.805016378,0,999,1
1575,2,0,2,3,3,2,2,2,3,3,2,0.347228519,1,2,2,1,2,3,1,2,1,1,3,2,2,1,2,0,0,1,0,0,1,1,1,1,1,2,2,0,5,3,0,1,1,1,1,1,0.07167339,0,2,-0.746149254,-0.237420877,-1.532714186,-1.642087533,-0.056085745,1,1,1
1578,1,1,2,3,3,3,3,3,3,3,3,-1.974797573,2,2,2,3,3,3,1,1,1,2,2,2,2,2,2,8,8,10,12,6,6,2,2,2,2,2,2,5,3,2,3,20,5,1,1,2,-0.723275522,0,2,0.406082549,-0.237420877,0.996852821,1.011770704,-0.056085745,1,1,1
1580,1,1,3,2,3,3,2,2,3,3,3,-0.813784527,2,2,2,3,3,2,1,2,2,2,3,3,2,2,2,14,15,0,6,3,0,2,2,1,1,2,2,0,5,0,0,6,0,2,2,2,0.866622302,0,1,0.662330169,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,0
1582,2,0,3,2,2,2,2,2,3,2,3,0.927735042,2,2,2,3,2,2,999,2,2,999,3,3,2,2,2,1,2,5,1,10,10,1,2,2,2,2,2,30,20,30,4,5,6,2,2,1,-0.723275522,0,2,-2.572393453,1.081684111,0.996852821,1.011770704,-0.805016378,1,1,1
1589,1,1,1,1,1,1,1,1,1,1,1,2.088748087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,999,1,1,1.080094945,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,0
1592,2,0,3,3,3,2,2,2,2,2,2,1.508241564,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,0,1,2,0,5,3,1,2,1,1,1,2,0,0,1,0,0,1,1,1,1,-1.518224433,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1597,1,1,3,3,999,999,999,999,999,999,999,-0.233278004,2,2,999,3,999,999,999,999,999,999,999,999,1,1,999,0,0,999,0,0,999,1,1,999,1,1,999,0,0,999,0,0,999,1,2,999,999,0,1,999,-0.237420877,-0.267930683,999,-0.056085745,1,1,999
1604,2,0,2,2,3,3,2,3,3,3,3,0.347228519,2,2,2,2,3,3,2,2,2,3,3,3,2,2,2,15,8,15,6,7,5,2,2,2,2,2,2,15,2,3,1,1,0,2,2,1,0.07167339,0,2,999,1.081684111,0.996852821,1.011770704,1.916686655,1,999,1
1608,2,0,3,999,3,3,999,2,3,999,2,-0.813784527,2,999,2,3,999,2,2,999,2,3,999,3,2,999,2,5,999,2,3,999,4,2,999,1,1,999,1,0,999,0,0,999,0,2,999,1,0.07167339,0,2,999,1.081684111,999,1.011770704,1.073206874,1,999,1
1614,2,0,3,3,2,2,2,3,3,3,3,0.347228519,2,2,2,3,2,3,1,2,2,2,3,3,2,2,2,2,5,10,4,3,4,2,1,1,2,1,1,0,0,0,0,0,0,2,2,1,-0.723275522,0,2,-0.746149254,-0.237420877,-1.532714186,-0.315158415,0.555835138,1,1,1
1618,1,1,3,2,3,2,3,2,3,3,2,-1.39429105,2,2,2,3,3,2,2,2,2,3,3,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,0.103005941,2.4007891,0.996852821,2.338699822,-1.770555896,1,1,1
1619,1,1,2,2,2,2,3,3,3,3,3,-0.233278004,2,2,2,999,3,3,999,1,1,999,2,2,2,2,2,1,20,18,6,6,8,2,2,2,1,1,1,0,0,0,0,0,0,1,2,1,0.07167339,0,2,0.406082549,-1.556525866,-0.267930683,-0.315158415,0.555835138,1,1,1
1625,1,1,3,999,999,2,999,999,3,999,999,0.927735042,2,999,999,2,999,999,1,999,999,2,999,999,2,999,999,2,999,999,0,999,999,1,999,999,2,999,999,0,999,999,0,999,999,2,999,999,1.661571214,1,1,0.662330169,1.081684111,999,999,1.521374656,1,999,999
1630,2,0,2,3,3,2,2,2,3,3,3,-0.813784527,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,0,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,2,1,1,-1.518224433,0,2,0.103005941,-0.237420877,0.996852821,-0.315158415,-0.056085745,0,0,0
1631,1,1,2,3,2,2,3,2,2,3,3,-0.813784527,999,999,2,999,3,3,999,2,2,999,999,3,1,2,2,0,5,6,0,6,7,1,2,2,1,1,1,0,0,0,0,0,0,1,1,2,0.07167339,0,2,-2.572393453,-0.237420877,-0.267930683,-0.315158415,-0.805016378,0,0,0
1633,2,0,2,2,2,2,2,2,3,3,2,-0.233278004,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,2,2,0,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,0.07167339,0,2,-1.420161651,-0.237420877,0.996852821,1.011770704,0.555835138,1,1,1
1635,1,1,2,2,2,2,2,2,3,3,3,0.347228519,1,2,2,1,2,2,1,2,2,1,3,3,2,2,2,20,15,20,8,8,10,2,2,2,2,2,2,10,0,2,1,0,1,2,2,2,0.07167339,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,-0.805016378,1,1,1
1636,1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0,2,0.406082549,999,999,999,-0.805016378,1,999,999
1638,1,1,3,3,999,2,2,999,2,3,999,-0.813784527,2,2,999,2,2,999,1,1,999,2,2,999,2,2,999,0,2,999,0,4,999,1,2,999,2,1,999,0,0,999,0,0,999,1,1,999,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,999,1.073206874,1,1,999
1643,1,1,2,3,999,2,2,999,3,2,999,-0.233278004,2,2,999,2,2,999,2,2,999,3,3,999,2,2,999,3,1,999,4,3,999,2,1,999,2,2,999,30,30,999,15,10,999,2,1,999,-0.723275522,0,2,-2.572393453,-1.556525866,-1.532714186,999,-0.805016378,1,1,999
1644,2,0,3,3,3,2,2,2,3,2,2,-0.813784527,1,2,2,1,2,2,1,1,2,1,2,3,2,2,2,4,4,30,5,6,12,2,2,2,2,2,2,30,30,30,10,10,2,2,2,2,-0.723275522,0,2,999,-0.237420877,0.996852821,1.011770704,1.073206874,1,1,1
1645,1,1,3,3,3,2,2,2,3,3,3,0.347228519,2,2,1,2,2,1,1,2,1,2,3,1,1,2,2,0,0,3,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,-0.267929848,-1.556525866,-1.532714186,-1.642087533,-0.805016378,1,1,1
1648,1,1,1,1,999,1,1,999,1,1,999,-2.555304096,2,1,999,999,1,999,999,1,999,999,1,999,2,2,999,30,3,999,7,4,999,2,2,999,2,2,999,30,29,999,5,5,999,2,2,999,-0.723275522,0,2,0.662330169,-0.237420877,-0.267930683,999,1.521374656,0,0,999
1649,1,1,2,2,2,2,2,2,3,3,3,0.347228519,2,2,1,2,3,1,1,2,1,2,3,1,2,2,2,3,12,10,5,6,8,2,2,2,1,1,2,0,0,5,0,0,1,2,2,2,0.866622302,0,2,-0.267929848,-1.556525866,-1.532714186,-1.642087533,0.555835138,0,0,999
1652,1,1,3,2,999,3,3,999,3,3,999,-0.233278004,2,2,999,3,3,999,1,2,999,2,3,999,2,2,999,1,10,999,9,7,999,2,2,999,2,2,999,0,0,999,0,0,999,2,2,999,-1.518224433,0,2,0.406082549,-0.237420877,-1.532714186,999,-0.056085745,0,0,999
1654,1,1,3,3,3,3,2,2,3,2,2,-0.813784527,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,0,5,5,0,3,6,1,2,2,2,2,2,25,0,30,1,0,2,1,1,1,0.07167339,0,2,0.406082549,-0.237420877,-0.267930683,1.011770704,-1.770555896,0,1,1
1660,2,0,2,999,999,2,999,999,2,999,999,0.927735042,1,999,999,1,999,999,1,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,-1.518224433,0,2,-2.572393453,1.081684111,999,999,-0.805016378,1,999,999
1661,1,1,3,3,2,3,3,3,3,3,3,-0.233278004,1,2,2,1,3,3,1,1,2,1,2,3,2,2,2,10,15,18,12,5,5,2,2,2,2,2,2,0,15,4,0,15,4,2,2,2,0.07167339,1,2,1.080094945,-0.237420877,-0.267930683,-0.315158415,-0.805016378,1,0,0
1665,1,1,3,3,3,3,3,3,3,3,3,0.347228519,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,7,6,0,6,4,0,2,2,1,2,2,2,30,30,0,15,18,0,2,2,2,0.866622302,0,2,-1.420161651,-0.237420877,-1.532714186,-1.642087533,-3.131407413,1,0,1
1669,2,0,1,3,2,1,2,2,1,3,3,0.347228519,2,1,2,2,1,2,2,1,2,3,1,3,2,2,2,2,5,10,7,8,7,2,2,2,2,2,2,0,15,30,0,3,5,2,2,1,-1.518224433,0,2,-0.746149254,-1.556525866,-0.267930683,-0.315158415,0.555835138,1,1,1
1670,2,0,1,2,3,1,3,3,1,3,3,1.508241564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,0.662330169,-0.237420877,0.996852821,1.011770704,2.882226173,1,1,1
1674,2,0,2,2,1,2,2,1,3,3,1,-0.233278004,2,2,2,3,2,2,2,2,1,3,3,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,0.07167339,0,2,999,-0.237420877,-0.267930683,-1.642087533,0.555835138,1,1,1
1676,1,1,1,2,3,1,2,2,1,3,2,-1.974797573,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,20,10,17,4,6,3,2,2,2,2,2,2,30,30,30,7,5,20,2,2,2,-1.518224433,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1679,2,0,2,2,3,3,2,2,3,2,3,-1.39429105,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,0,1,0,0,1,0,1,1,1,2,1,2,0,0,5,0,0,0,1,1,1,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-1.770555896,1,1,1
1681,1,1,3,2,3,3,2,2,3,3,3,-0.233278004,2,2,2,3,2,2,1,1,2,2,2,3,2,2,2,4,15,7,6,3,6,2,2,2,2,2,2,0,2,30,0,0,10,2,2,1,-0.723275522,0,2,0.662330169,-0.237420877,-0.267930683,-0.315158415,-1.770555896,1,1,1
1682,2,0,3,3,3,2,2,2,3,3,3,-0.233278004,2,2,2,3,2,3,1,999,2,2,999,3,2,2,2,7,4,6,3,4,3,1,999,2,1,1,1,0,0,0,0,0,0,1,2,1,-0.723275522,0,2,-1.420161651,-1.556525866,-1.532714186,-1.642087533,-3.131407413,0,1,1
1683,1,1,3,3,3,2,2,2,3,2,2,0.927735042,2,2,2,3,2,2,2,2,2,3,3,3,1,1,2,0,0,20,0,0,9,1,1,2,2,2,2,30,30,30,15,40,45,1,1,1,0.07167339,1,2,-0.267929848,-0.237420877,-0.267930683,1.011770704,0.555835138,1,1,1
1684,2,0,2,2,2,2,3,3,3,3,3,0.347228519,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,10,10,1,5,3,1,2,2,2,2,2,30,30,30,10,15,20,1,1,1,0.07167339,1,2,-0.267929848,1.081684111,2.261636324,2.338699822,0.555835138,1,1,1
1685,1,1,2,2,2,2,2,2,3,2,3,0.927735042,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,20,15,6,4,5,2,2,2,1,1,1,0,0,0,0,0,0,1,2,2,-0.723275522,999,1,999,-0.237420877,0.996852821,-0.315158415,-0.056085745,1,1,1
1687,1,1,3,2,3,3,3,2,3,3,2,0.927735042,1,2,1,1,999,1,1,999,1,1,999,1,2,2,2,1,1,6,1,6,6,1,2,2,2,2,1,1,0,0,0,0,0,2,2,1,-1.518224433,0,2,-0.746149254,-0.237420877,-2.797497689,-0.315158415,0.555835138,1,1,1
1692,1,1,2,2,3,2,2,2,3,3,3,0.347228519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,0
1698,2,0,3,2,2,2,2,2,3,3,3,0.927735042,2,2,2,2,2,3,2,1,2,3,2,3,1,2,2,0,8,7,0,8,6,1,2,2,1,2,2,0,3,15,0,2,1,1,1,1,-1.518224433,0,2,-1.420161651,1.081684111,0.996852821,1.011770704,-0.805016378,0,0,0
1705,2,0,1,999,1,1,999,1,1,999,1,-0.233278004,1,999,999,1,999,999,1,999,999,1,999,999,1,999,2,0,999,1,0,999,1,1,999,1,2,999,2,4,999,1,2,999,1,1,999,2,0.07167339,0,2,0.662330169,1.081684111,999,-0.315158415,-0.056085745,0,0,0
1709,2,0,3,2,2,2,2,2,2,3,3,0.347228519,2,2,2,2,3,3,2,2,2,3,3,3,2,2,2,3,7,3,6,4,3,1,1,1,2,2,2,0,30,30,0,6,5,2,2,1,0.866622302,0,2,0.406082549,-0.237420877,-1.532714186,-0.315158415,1.073206874,1,1,1
1711,1,1,2,2,2,2,2,2,2,2,3,1.508241564,1,1,2,1,1,3,1,1,2,1,1,3,2,2,2,5,3,10,1,2,3,1,1,2,2,2,2,0,4,30,0,1,10,1,1,1,-0.723275522,0,2,999,-1.556525866,-0.267930683,-1.642087533,-0.805016378,1,1,0
1715,1,1,2,1,2,2,1,2,3,1,2,-0.233278004,1,2,2,1,2,3,1,1,999,1,2,999,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,1,1,999,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,1.916686655,0,0,0
1720,1,1,2,3,2,2,2,3,3,3,3,-0.813784527,2,2,1,999,2,1,999,2,1,999,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,999
1721,1,1,3,2,999,2,2,999,2,3,999,0.347228519,2,2,999,999,3,999,999,2,999,999,3,999,2,1,999,0,0,999,0,0,999,1,1,999,2,1,999,0,0,999,0,0,999,1,1,999,-1.518224433,1,1,0.884301954,-0.237420877,-0.267930683,999,1.916686655,0,0,999
1724,1,1,2,999,2,2,999,2,3,999,2,-0.813784527,2,999,2,1,999,2,999,999,1,999,999,2,1,999,1,0,999,0,0,999,0,1,999,1,1,999,1,0,999,0,0,999,0,1,999,1,-0.723275522,1,1,0.884301954,-0.237420877,999,-0.315158415,2.882226173,0,999,1
1725,1,1,2,2,1,2,2,1,3,3,1,1.508241564,2,2,2,999,3,3,999,2,1,999,3,2,1,2,2,0,3,6,0,12,5,1,2,2,1,2,2,0,30,10,0,6,5,1,1,1,999,1,1,0.884301954,-0.237420877,-0.267930683,-0.315158415,1.916686655,0,0,999
1726,1,1,3,3,3,2,2,3,3,2,3,-0.233278004,1,2,2,1,2,3,1,2,999,1,3,999,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,999,1,1,0.884301954,-0.237420877,-0.267930683,-0.315158415,1.916686655,0,0,999
1735,1,1,3,3,3,2,2,2,3,3,2,-1.39429105,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,7,30,30,50,3,4,2,2,2,2,2,2,6,30,30,3,20,15,2,2,1,-0.723275522,0,2,0.103005941,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1737,1,1,2,999,999,2,999,999,3,999,999,-0.233278004,2,999,999,999,999,999,999,999,999,999,999,999,2,999,999,3,999,999,12,999,999,2,999,999,999,999,999,999,999,999,999,999,999,1,999,999,0.07167339,0,2,0.662330169,-0.237420877,999,999,-0.056085745,1,999,999
1738,1,1,3,999,999,2,999,999,2,999,999,-0.233278004,2,999,999,2,999,999,1,999,999,2,999,999,1,999,999,0,999,999,0,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,-1.518224433,0,2,0.662330169,-0.237420877,999,999,-0.056085745,1,999,999
1753,1,1,1,1,2,1,1,2,1,1,3,2.088748087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.07167339,0,2,-1.420161651,1.081684111,0.996852821,1.011770704,-1.770555896,1,1,1
1755,1,1,2,3,2,3,3,3,3,3,3,-0.233278004,1,1,2,1,1,999,1,1,999,1,1,999,2,2,2,1,0,0,2,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,-1.420161651,1.081684111,0.996852821,1.011770704,-0.805016378,0,1,1
1756,2,0,2,3,999,2,2,999,3,3,999,-0.233278004,1,2,999,1,2,999,1,1,999,1,2,999,2,2,999,5,15,999,2,3,999,1,2,999,1,1,999,0,0,999,0,0,999,1,1,999,-1.518224433,0,2,-0.267929848,1.081684111,-0.267930683,999,0.555835138,1,1,999
1758,1,1,2,3,3,2,2,2,3,3,2,-0.813784527,2,1,2,3,1,2,1,1,2,2,1,3,2,2,2,6,4,6,2,3,12,1,1,2,2,1,1,5,0,0,3,0,0,2,2,2,0.07167339,0,2,1.080094945,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,1
1760,2,0,2,2,999,2,2,999,3,3,999,-0.233278004,1,1,999,1,1,999,1,1,999,1,1,999,1,1,999,0,0,999,0,0,999,1,1,999,1,1,999,0,0,999,0,0,999,1,1,999,0.07167339,0,1,0.662330169,-0.237420877,0.996852821,999,0.555835138,1,1,999
1761,2,0,3,2,999,2,2,999,3,3,999,0.347228519,2,1,999,3,1,999,1,1,999,2,1,999,2,1,999,0,0,999,0,0,999,1,1,999,2,2,999,30,23,999,15,2,999,1,1,999,0.07167339,0,1,999,-0.237420877,-0.267930683,999,1.073206874,1,1,999
1762,1,1,3,1,999,2,1,999,3,1,999,-0.233278004,2,1,999,3,1,999,1,1,999,2,1,999,2,1,999,2,0,999,1,0,999,1,1,999,2,2,999,30,5,999,15,2,999,1,1,999,0.07167339,0,1,999,-0.237420877,-0.267930683,999,1.073206874,1,1,999
1768,1,1,2,2,2,2,2,2,3,3,3,-0.233278004,2,2,2,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.866622302,0,1,1.080094945,-0.237420877,0.996852821,-0.315158415,-0.805016378,1,1,1
1769,2,0,2,3,2,2,2,2,2,3,3,1.508241564,1,1,2,1,1,999,1,1,999,1,1,999,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.07167339,0,1,1.080094945,-0.237420877,-0.267930683,-0.315158415,-0.805016378,1,1,1
1770,1,1,2,2,999,2,2,999,3,3,999,0.347228519,2,2,999,3,3,999,2,1,999,3,2,999,2,2,999,1,0,999,1,0,999,1,1,999,1,1,999,0,0,999,0,0,999,2,1,999,1.661571214,1,1,1.814561972,-0.237420877,-0.267930683,999,-0.056085745,1,1,999
1776,2,0,3,2,3,2,3,3,3,3,3,0.927735042,2,1,2,2,1,2,2,1,1,3,1,2,2,2,2,5,10,1,6,8,1,2,2,1,2,2,2,5,30,25,4,15,25,1,2,2,0.866622302,0,2,-1.420161651,-0.237420877,0.996852821,1.011770704,-1.770555896,0,0,1
1777,1,1,1,999,999,1,999,999,1,999,999,999,1,999,999,1,999,999,1,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,-0.723275522,0,2,-0.746149254,-0.237420877,999,999,-0.056085745,1,999,999
1782,2,0,3,3,999,2,2,999,2,2,999,0.347228519,2,2,999,2,2,999,999,1,999,999,2,999,2,2,999,0,0,999,0,0,999,1,1,999,2,1,999,0,0,999,0,0,999,1,1,999,0.07167339,0,2,999,-0.237420877,-0.267930683,999,-0.056085745,1,1,999
1783,2,0,2,3,3,2,2,2,3,2,2,-0.813784527,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,0,0,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,0.103005941,1.081684111,2.261636324,1.011770704,-0.056085745,1,1,1
1786,2,0,3,2,3,2,2,2,3,2,2,0.927735042,2,2,2,3,2,2,1,1,2,2,2,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,1,0.103005941,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
1790,1,1,2,2,1,2,2,1,3,2,1,0.347228519,999,2,2,999,2,2,999,1,2,999,2,3,2,1,2,12,0,3,1,0,2,1,1,2,2,1,2,22,0,25,3,0,3,1,1,1,0.866622302,0,1,1.080094945,1.081684111,-0.267930683,-0.315158415,-3.131407413,1,1,1
1791,1,1,2,2,2,2,2,2,3,2,2,0.347228519,999,2,2,999,2,2,999,1,2,999,2,3,2,2,2,0,0,1,0,0,1,1,1,1,2,2,2,0,3,15,0,1,20,1,1,2,0.866622302,0,1,1.080094945,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,1
1792,2,0,3,2,999,2,2,999,2,3,999,-0.233278004,2,2,999,3,3,999,2,2,999,3,3,999,1,2,999,0,1,999,0,3,999,1,1,999,2,2,999,30,30,999,10,15,999,2,2,999,1.661571214,0,1,1.691370873,-0.237420877,-0.267930683,999,-0.805016378,1,1,999
