1	1	.	0	.	0	.
1	0	1	1	1	0	67.9
1	0	1	0	0	0	.
1	1	1	0	1	0	88.35
0	0	0	0	1	0	.
1	1	1	0	0	1	.
1	0	0	0	1	1	64.42
1	0	1	0	0	1	.
1	1	1	1	1	1	.
0	1	1	1	1	1	66.04
1	1	1	0	0	1	.
1	0	1	0	1	0	.
1	1	1	1	0	0	90.83
1	0	0	0	0	0	.
0	0	0	0	0	1	.
1	1	1	1	1	1	.
1	1	1	1	1	1	73.79
1	0	0	0	0	0	.
0	0	0	0	0	1	.
1	0	1	0	1	1	.
0	0	1	0	0	0	.
0	0	0	0	0	0	32.18
1	1	.	1	1	1	64.63
0	0	0	0	0	1	91.45
0	0	0	0	0	0	.
1	0	0	0	0	1	78.05
0	0	1	0	0	0	.
0	0	0	0	0	0	.
0	0	1	0	0	0	72.98
0	1	1	1	1	0	57.28
.	.	.	.	1	0	.
0	1	1	1	1	0	64.72
0	0	0	0	0	0	.
1	1	1	1	1	1	.
0	0	0	0	0	0	82.69
0	0	0	0	0	0	76.93
0	0	0	0	0	0	.
1	0	1	0	0	1	.
1	0	0	0	0	1	.
1	0	1	1	1	1	58.98
1	0	1	0	0	1	64.97
0	0	1	1	1	1	.
1	1	1	1	1	0	.
0	0	0	0	0	1	.
1	0	1	0	1	0	90.15
1	1	1	1	1	0	.
1	1	1	1	1	0	75.71
1	0	0	1	0	0	.
1	0	1	1	1	0	61.43
0	0	0	0	0	0	41.04
1	1	1	0	1	1	84.07
1	0	0	0	1	0	81.21
0	0	0	0	0	1	.
0	0	0	0	0	1	.
1	1	0	0	0	0	.
0	1	1	1	1	1	.
0	0	0	0	0	1	.
1	1	1	1	1	1	.
1	1	1	1	1	0	.
1	1	1	1	1	0	66.44
1	0	1	0	1	0	62.96
1	1	1	1	1	0	.
1	0	1	0	1	0	56.44
0	0	0	0	0	0	.
1	1	1	1	1	0	41.68
0	0	0	1	0	1	74.43
1	0	.	0	0	1	75.35
1	1	0	1	1	0	59
0	0	0	0	1	0	.
0	0	0	0	0	1	.
1	1	1	1	1	1	.
1	1	1	1	1	0	.
1	0	0	1	0	0	75.28
1	0	0	0	0	1	.
1	1	0	1	1	1	.
1	1	1	1	1	0	.
0	0	0	0	0	0	.
0	1	1	1	1	1	.
1	1	1	1	1	0	.
1	0	1	1	0	0	.
0	1	0	0	0	1	.
1	0	0	0	1	1	.
0	1	0	1	1	0	.
0	0	0	0	0	0	.
1	0	0	0	0	1	35.71
0	0	0	0	0	1	.
1	1	0	0	1	1	70.16
1	1	1	1	1	1	.
0	0	1	0	1	0	.
1	1	1	1	0	0	.
0	0	0	0	0	0	.
1	0	1	0	0	1	.
1	1	0	0	1	0	.
0	0	0	0	1	0	.
1	1	1	1	1	0	.
1	1	1	1	1	0	68.41
1	1	1	1	1	0	.
1	1	1	0	1	0	.
1	0	0	0	0	1	.
1	0	0	0	0	1	.
1	1	1	0	0	0	.
0	0	0	0	0	0	78.72
0	1	1	1	1	0	.
1	0	0	0	0	0	45.49
1	0	0	0	0	0	.
1	1	1	1	1	1	.
0	0	0	0	0	1	.
0	0	1	1	0	0	52.13
0	0	0	1	1	0	.
0	0	0	0	0	0	.
0	0	0	0	1	1	.
1	1	0	1	1	0	.
1	1	1	1	1	0	57.22
0	0	0	0	0	1	.
0	0	0	0	0	1	79.41
0	0	0	0	0	1	.
1	0	0	0	0	0	61.05
1	1	1	1	1	0	38.54
1	1	1	1	1	1	62.62
0	0	0	0	0	1	52.63
1	0	0	0	0	1	.
0	0	0	0	0	1	.
0	0	0	0	0	0	.
1	1	0	0	1	0	80.33
0	1	1	0	1	1	.
0	0	.	0	0	1	.
0	0	0	0	0	1	86.23
1	1	1	1	1	1	.
1	0	1	1	1	0	41.35
0	0	0	0	0	0	.
1	0	1	0	0	1	.
0	0	0	0	0	0	.
1	0	0	0	0	0	.
0	0	0	0	0	1	73.7
0	0	0	0	0	1	62.26
1	1	1	0	0	0	83.75
0	0	0	0	1	0	.
1	0	0	1	1	1	78.08
1	1	1	1	0	0	.
1	1	0	0	0	0	.
1	0	1	0	1	1	77.61
1	1	0	0	0	0	.
1	1	1	0	1	0	.
1	1	1	1	1	0	.
1	0	0	0	1	0	60.64
0	0	0	0	0	1	.
1	0	1	0	0	0	.
0	0	0	0	0	0	63.18
1	0	1	0	0	1	.
0	0	0	0	0	1	.
1	1	1	1	1	0	.
1	0	1	0	1	0	54.72
1	1	1	1	1	0	67.69
0	0	0	0	1	0	86.58
1	0	0	0	1	0	.
0	0	0	0	0	1	.
0	0	1	0	1	1	.
1	1	1	1	1	1	.
1	0	1	1	1	0	81.2
0	0	0	0	0	1	.
1	1	1	1	1	1	.
1	1	.	0	0	0	.
1	0	1	0	1	0	.
1	1	1	1	1	1	77.5
0	0	0	0	0	1	69.11
1	1	1	1	1	0	.
1	1	.	1	1	1	.
0	0	0	0	0	0	88.96
1	1	0	0	1	0	68.57
0	0	0	0	0	1	.
1	0	1	0	0	1	.
1	1	1	0	0	1	37.9
1	1	.	1	1	0	.
0	0	0	0	0	0	.
0	0	1	0	0	0	52.8
1	0	1	1	1	1	.
1	0	.	0	0	1	.
1	0	0	0	0	1	.
0	1	1	1	1	1	69.07
1	0	0	0	0	1	74.53
1	0	0	0	0	1	.
0	0	1	1	0	0	.
0	1	0	0	0	0	.
1	1	1	1	1	0	.
1	1	1	1	1	0	.
1	0	0	0	0	1	63.52
0	1	1	1	0	0	58.92
1	0	1	0	1	0	69.74
1	1	1	1	1	0	70.37
0	1	1	0	0	1	.
0	0	0	0	0	1	.
0	0	0	0	0	0	.
0	0	0	0	0	0	63.18
0	0	1	1	0	0	.
1	.	1	0	1	0	57.97
0	0	1	0	0	0	59
1	0	0	1	1	1	.
1	0	0	1	0	0	.
0	0	1	0	0	1	90.5
1	0	1	1	1	1	.
1	0	1	0	0	1	44.43
0	0	0	1	0	0	.
1	1	1	1	1	0	.
0	0	0	0	0	1	.
0	0	1	0	1	1	71.7
0	1	1	1	1	0	62.6
1	1	0	0	0	0	.
0	0	0	0	0	0	.
1	0	0	0	0	1	58.72
1	.	0	0	0	1	86.53
0	1	1	0	1	1	92.4
0	0	0	0	0	1	.
0	0	0	0	0	1	.
0	0	0	1	0	0	.
1	1	0	1	1	1	.
1	0	0	0	0	0	.
1	0	0	0	0	1	71.39
1	0	1	0	1	1	.
1	0	1	1	0	0	.
1	0	1	1	1	1	78.54
1	0	0	0	0	0	68.57
1	1	1	1	1	1	71.72
1	0	1	0	1	0	.
1	0	1	0	1	1	47.97
1	1	1	.	1	1	.
0	0	0	0	0	1	.
1	1	0	0	0	1	64.68
1	1	1	1	1	0	91.28
1	0	1	1	1	1	.
0	0	0	0	0	1	.
1	1	1	1	1	1	83.64
1	1	1	0	1	0	94.37
0	0	0	0	0	0	.
1	0	1	0	0	1	81.15
1	0	1	0	0	0	.
1	0	1	0	1	0	84.02
0	0	0	0	0	0	.
1	1	1	1	1	0	76.31
1	1	1	0	1	0	75.16
1	0	0	0	0	0	.
0	0	0	0	0	1	.
1	0	0	0	0	1	77.23
0	0	1	1	1	1	57.77
1	1	0	0	0	0	.
0	0	1	0	0	1	.
1	0	0	1	0	0	.
0	0	0	1	0	1	.
0	0	0	0	1	0	55.34
1	1	1	1	1	1	.
1	1	1	1	1	1	.
1	0	0	0	0	1	.
1	0	0	0	0	0	.
0	0	0	0	0	1	.
0	0	0	0	0	1	.
1	1	1	0	0	0	.
1	1	1	0	0	1	.
0	0	0	0	1	0	.
0	0	0	1	0	0	.
1	0	0	0	0	0	.
1	0	0	0	1	0	.
0	0	0	0	0	0	44.29
0	0	1	0	0	1	49.68
1	1	0	0	1	1	.
0	0	0	0	0	0	72.14
1	1	1	1	1	0	64.17
1	0	0	0	0	1	.
1	0	1	0	1	0	.
0	0	0	0	0	1	72.18
0	0	0	0	0	0	.
1	1	1	1	1	1	.
1	0	1	0	0	1	.
1	0	0	0	0	0	.
0	1	1	1	1	0	.
1	1	1	0	0	1	84.05
1	1	1	1	1	0	.
1	0	0	0	0	0	.
1	0	1	1	0	0	.
0	0	0	1	0	0	50.62
1	0	1	0	0	1	.
0	0	0	0	0	1	75.38
1	1	0	0	0	0	.
1	0	0	1	0	0	66.03
0	0	0	0	0	0	40.06
0	0	0	0	0	0	.
1	1	1	1	1	0	.
0	0	0	0	0	1	64.62
1	0	0	0	0	1	.
1	1	1	1	1	1	93.02
1	1	0	1	0	0	41.85
1	0	1	0	0	0	.
1	1	1	1	1	0	.
0	0	0	0	0	0	40.63
1	1	1	1	0	0	80.25
0	1	.	1	1	1	66.16
1	0	0	0	1	1	75.07
1	0	0	0	0	1	93.96
0	0	0	0	0	0	55.38
1	0	1	1	1	1	.
0	0	0	0	0	1	.
1	0	0	0	0	0	.
1	1	1	0	1	0	.
0	0	0	0	0	0	85.81
0	0	1	1	1	1	.
1	0	0	1	1	0	.
1	1	1	1	1	0	.
0	1	0	1	1	1	.
1	1	1	0	0	0	.
1	1	1	1	1	1	64.33
1	1	.	1	1	0	.
0	1	1	1	1	0	.
1	0	1	0	1	0	.
0	0	0	0	0	1	.
1	0	0	0	0	0	.
1	1	1	0	1	1	.
1	1	1	1	1	0	41.56
0	0	0	0	0	0	47.47
0	1	1	1	1	0	.
0	0	0	0	0	1	.
0	1	0	0	0	0	.
1	1	1	1	0	0	64.77
1	0	1	0	1	1	.
1	1	1	1	1	1	85.2
0	1	1	0	0	0	.
1	0	0	0	0	0	60.65
1	0	0	0	0	1	.
0	1	0	1	1	1	.
1	1	1	0	1	1	.
1	0	1	1	1	0	.
1	1	1	1	1	0	.
0	1	1	0	0	1	78.58
0	1	0	1	1	1	67.17
1	1	1	1	0	1	43.2
1	0	0	0	0	1	.
1	0	1	0	0	0	.
1	1	1	1	1	0	68.9
1	0	1	0	0	1	.
1	1	0	0	1	1	.
0	0	0	0	0	0	.
0	0	1	1	0	1	.
0	1	0	1	0	1	.
0	0	0	0	0	1	.
1	0	1	0	0	0	86.44
0	0	.	0	0	0	.
1	1	1	1	1	0	71.41
0	0	1	1	0	0	48.4
1	1	1	1	1	0	78.45
1	1	1	0	0	1	47.27
0	0	0	0	1	1	.
0	0	0	0	0	0	.
1	1	1	0	1	1	.
1	0	1	1	1	0	.
1	0	1	0	1	1	.
1	.	0	0	0	0	.
1	0	0	0	0	1	64.76
1	1	0	1	1	0	.
0	0	0	0	0	0	.
1	0	0	1	0	0	50.16
0	0	1	0	1	1	.
1	1	1	0	0	0	.
1	0	0	0	0	1	64.77
1	1	1	1	1	0	.
1	0	0	0	0	0	.
1	1	1	0	0	0	.
1	1	1	1	1	0	.
1	1	0	1	0	0	66.98
0	0	0	1	1	0	.
1	1	1	0	1	0	.
0	0	0	0	0	0	.
0	1	1	1	1	1	77.72
1	1	1	0	1	0	92.57
1	1	1	.	1	1	.
0	0	0	0	0	0	.
1	0	0	0	0	1	48.76
1	0	0	0	0	1	.
0	0	0	0	0	1	.
0	0	0	0	0	0	80.8
1	0	0	0	0	0	.
1	0	1	0	1	0	86.98
0	0	.	0	0	1	52.28
1	0	0	0	0	1	.
1	0	0	.	0	1	.
1	1	1	1	1	0	34.78
1	0	0	0	.	0	.
0	1	0	0	0	0	.
0	0	0	1	1	1	37.24
0	0	1	0	0	0	.
1	1	1	1	1	1	.
0	0	0	0	0	0	.
1	0	1	0	1	0	.
1	1	1	1	1	0	.
1	0	0	0	0	1	.
0	0	0	0	0	0	.
0	0	0	0	0	1	.
1	0	0	1	0	0	49.67
1	1	1	0	0	0	88.94
1	1	1	1	1	0	.
1	0	1	0	1	1	.
0	0	0	1	0	0	.
0	0	0	1	0	0	.
0	0	1	0	1	1	44.18
0	0	0	0	1	1	71.18
1	1	1	1	1	1	45.28
1	0	0	0	0	0	.
1	1	1	1	1	0	.
0	1	1	0	0	0	.
1	0	1	0	1	1	.
1	0	1	1	0	0	.
1	0	1	0	0	0	92.29
1	1	1	1	1	0	.
1	0	1	0	0	0	.
0	0	0	0	0	0	.
0	.	1	1	1	1	.
1	1	1	1	1	1	83.83
0	1	0	0	0	1	.
1	1	1	1	0	0	.
1	1	1	0	0	1	56.92
1	1	0	1	1	0	.
0	0	0	1	1	0	.
1	0	.	0	0	0	.
0	1	1	0	1	1	.
1	.	.	1	1	1	28.02
1	0	1	0	0	0	.
1	1	1	1	1	1	.
1	0	1	0	0	0	.
1	0	0	0	1	1	.
0	0	0	0	0	0	.
0	0	0	0	0	1	.
0	0	0	0	0	0	.
1	1	0	0	0	1	76.17
.	.	.	.	1	0	.
1	1	1	1	1	1	.
1	0	0	0	0	0	.
1	0	0	1	1	1	.
0	1	0	1	1	0	.
0	1	0	0	0	0	85.1
1	1	1	1	1	0	95.39
1	0	0	0	0	1	67.72
1	0	0	1	0	0	69.81
1	0	0	1	1	0	88.15
0	0	0	0	0	1	64.18
1	1	1	1	0	1	81.49
0	1	.	.	.	1	.
1	0	0	0	0	0	45.03
0	0	0	0	0	1	91.3
0	0	0	0	1	0	.
1	.	1	0	0	0	.
0	0	1	0	0	0	83.98
1	0	0	0	1	1	52.09
0	1	1	0	1	0	.
0	0	0	0	0	1	.
1	0	1	0	0	1	66.05
0	0	0	0	0	1	.
1	1	1	1	1	1	.
1	1	1	1	1	0	.
1	1	1	1	1	0	.
0	0	0	1	1	0	.
0	0	0	1	1	0	53.89
1	1	1	1	1	1	.
1	0	1	0	0	0	.
1	1	1	1	1	1	.
0	.	0	0	0	0	70.29
1	1	0	0	0	1	81.38
0	0	1	0	0	0	.
1	0	0	0	1	0	74.03
1	0	1	1	1	1	69.94
0	0	0	1	1	1	.
1	1	1	1	1	0	80.51
1	0	1	1	1	0	92.83
0	0	0	0	0	0	.
0	0	.	0	0	1	.
0	0	0	0	0	1	56.85
1	.	0	1	1	0	.
0	0	0	0	0	1	.
0	0	0	0	0	1	78.53
1	1	1	1	1	0	.
1	0	0	0	1	1	.
1	0	1	0	0	0	.
0	1	1	1	1	0	.
0	0	0	0	0	1	45.5
1	1	0	1	1	0	.
1	1	1	0	0	1	.
1	1	1	0	1	1	.
1	0	0	0	0	0	68.99
1	0	1	.	0	1	74.88
1	1	1	1	0	0	44.58
0	0	1	1	1	1	.
1	0	0	0	0	0	69.47
1	1	1	0	1	0	.
1	1	1	1	1	0	75.05
1	0	1	1	1	1	91.4
0	0	0	0	0	1	.
1	1	0	0	1	0	.
1	0	1	1	0	1	.
0	0	0	0	0	1	68.48
1	0	0	0	0	0	.
1	0	0	1	1	1	.
0	1	0	0	0	1	.
0	0	0	0	0	1	.
1	1	0	0	1	1	.
0	1	1	1	0	0	.
0	1	1	1	1	0	.
1	0	1	0	0	1	.
1	1	0	1	0	1	63.89
1	0	1	0	0	0	.
0	0	0	1	0	0	72.56
1	0	0	0	0	0	.
1	1	0	0	1	1	55.7
1	0	0	0	0	1	68.86
1	0	0	0	0	0	.
1	0	0	1	1	0	58.1
1	0	0	1	1	0	.
0	1	0	0	1	1	.
0	0	0	1	1	0	64.59
0	0	0	0	0	0	.
1	0	0	0	0	1	62.97
1	0	0	1	1	1	64.55
1	0	0	0	0	1	78.71
1	0	1	0	0	0	.
0	0	0	0	0	1	.
0	0	0	0	0	1	.
1	.	1	1	1	1	.
0	0	0	0	0	0	.
1	1	0	0	0	1	67.63
0	0	1	0	0	0	27.01
1	0	1	0	0	0	.
1	1	1	1	1	1	.
1	1	1	0	0	0	.
1	0	0	0	1	1	.
0	0	0	0	0	1	.
1	1	0	1	0	1	52.24
1	1	0	1	1	1	.
1	0	0	1	0	0	.
0	0	0	0	1	0	55.64
0	1	0	0	0	1	60.59
1	1	0	1	1	1	79.4
0	0	0	0	0	1	.
1	0	0	0	0	0	.
1	0	1	0	0	1	.
1	1	1	1	1	1	.
0	0	0	0	0	1	.
0	0	0	0	0	1	63.21
1	0	0	0	0	1	.
1	.	1	0	1	0	36.84
1	1	1	1	1	0	65.4
1	0	0	0	0	1	.
0	0	0	0	0	1	.
0	0	1	0	0	0	.
1	1	1	1	1	0	.
1	0	1	1	1	1	.
1	1	1	1	1	1	.
1	0	0	0	0	1	40.89
0	0	0	0	0	0	.
1	0	1	1	1	0	72.08
1	1	1	1	0	0	81.9
1	1	1	1	1	1	.
1	.	.	1	0	1	.
1	1	1	1	1	1	62.06
1	0	0	0	0	1	.
1	.	0	1	0	1	.
1	0	.	0	0	1	.
0	0	0	0	0	0	.
1	0	0	0	1	0	59.55
0	0	0	0	0	1	.
1	0	0	0	0	0	.
0	0	0	0	0	1	.
1	1	1	0	0	1	.
0	0	0	0	0	0	55.37
1	0	1	1	0	1	68.88
1	0	0	0	0	1	.
1	1	1	0	1	0	90.54
1	1	1	1	1	1	.
0	0	0	0	1	1	.
1	1	1	1	1	0	.
1	1	1	1	1	0	.
1	0	1	1	0	0	.
1	0	1	1	0	1	69.64
0	0	0	0	0	1	79.3
1	1	1	1	1	0	44.24
0	0	0	1	1	1	65
0	0	1	0	0	0	.
0	0	0	1	0	0	.
1	0	1	0	0	1	59.73
1	0	0	0	1	0	.
1	1	1	1	1	0	.
1	1	1	1	1	0	.
.	1	0	0	0	0	.
1	0	0	0	0	0	65.69
1	1	1	1	1	0	.
0	0	0	0	0	0	40.29
1	1	1	1	1	0	83.35
0	0	0	0	0	0	.
1	0	1	1	1	0	.
0	0	0	0	0	1	87.72
1	0	0	1	1	0	.
.	.	1	.	0	0	.
1	0	0	0	0	0	.
1	1	1	1	1	0	89.34
0	1	1	1	1	1	51.34
1	0	1	1	1	0	67.74
0	0	0	0	0	0	.
1	0	0	0	0	0	.
0	0	0	0	0	1	.
1	0	.	0	1	0	.
1	1	0	0	1	1	.
0	0	1	0	0	0	70.53
0	0	0	0	0	1	.
0	0	0	0	0	0	.
1	.	0	0	1	1	.
1	1	1	1	1	0	.
1	0	0	1	1	0	.
0	0	0	0	0	0	.
0	0	0	0	0	0	71.77
1	1	1	1	1	0	46.05
1	0	0	0	0	1	.
0	0	0	0	0	0	.
1	0	0	0	1	1	62.09
1	1	1	0	1	0	89.81
1	0	0	0	0	1	75.07
1	0	1	0	1	1	.
1	0	1	1	0	0	.
0	0	0	0	0	1	66.19
.	1	1	1	1	0	.
1	0	0	0	0	1	.
1	1	0	0	1	1	.
1	1	1	0	0	0	.
0	0	1	1	1	0	78.65
1	0	0	0	0	0	81.32
1	0	1	1	0	0	87.88
1	1	0	0	0	1	.
1	0	0	0	0	1	69.3
1	1	1	1	1	0	.
0	0	0	1	0	1	.
1	0	1	0	1	1	63.03
0	0	0	0	0	0	.
0	0	0	0	0	0	.
1	1	1	1	1	1	.
0	0	0	1	0	0	.
0	0	1	0	0	1	69.56
1	1	1	1	1	1	73.13
0	0	0	0	1	1	.
1	1	1	0	1	1	68.67
.	0	0	0	0	0	61.53
0	0	0	0	0	1	78.87
1	0	1	0	0	1	.
1	1	0	1	0	0	79.43
0	0	0	0	0	1	.
1	.	1	0	1	1	.
1	0	1	.	0	1	.
0	0	.	0	0	0	.
1	0	0	0	1	0	.
1	1	1	0	0	1	.
0	0	0	0	0	1	.
0	1	0	0	0	0	.
0	0	1	0	0	0	.
0	0	0	0	0	0	.
0	0	0	0	0	0	.
1	1	1	1	1	0	82.29
1	0	1	0	0	1	.
1	1	1	1	1	0	.
0	0	0	0	0	1	.
0	0	0	0	0	0	.
1	0	0	1	1	0	.
0	0	0	0	1	0	.
0	0	0	0	0	1	64.75
1	0	1	0	0	1	77.94
0	0	0	0	0	0	.
1	1	0	0	1	0	42.3
1	1	0	1	0	1	.
1	0	1	1	1	0	90.03
1	1	1	1	1	1	72.7
0	0	1	1	1	0	.
1	0	0	0	1	0	.
1	0	0	0	1	1	.
0	0	0	1	0	0	.
1	0	0	0	0	0	50.98
0	0	1	0	0	0	.
1	0	0	0	0	1	64.8
0	0	0	0	0	1	.
0	1	1	0	0	1	.
0	1	1	0	1	0	.
0	0	0	0	0	0	.
0	0	0	0	0	1	.
1	1	1	0	1	0	.
1	0	1	1	1	1	.
0	0	1	1	1	0	.
1	0	1	1	1	0	.
1	1	1	0	1	0	97.67
1	0	0	0	1	1	45.98
0	1	1	1	0	1	80.99
1	0	0	0	1	1	.
0	0	1	0	0	1	.
1	0	0	0	0	1	43.84
1	0	1	0	0	1	.
0	0	0	0	0	0	.
1	.	1	1	0	0	.
1	1	1	1	1	1	.
1	1	1	0	1	1	83.94
0	0	1	0	0	1	.
1	1	1	.	1	1	.
0	0	1	0	0	1	71.25
0	1	1	.	0	1	.
1	1	0	0	1	0	49.19
1	1	1	1	1	1	.
1	0	0	1	0	1	.
0	0	0	0	0	1	43.66
0	0	0	1	0	0	.
0	0	0	0	0	1	.
1	0	0	1	0	0	81.36
1	0	0	0	0	0	.
1	1	1	1	1	0	.
1	1	1	1	1	0	.
1	0	0	0	0	1	.
1	0	0	0	1	0	.
1	1	1	1	0	0	78.62
1	0	1	0	1	1	57.34
1	1	1	1	1	1	85.86
1	0	1	0	0	0	.
1	0	0	0	1	0	.
1	.	.	1	0	0	50.53
0	1	1	0	0	0	.
1	1	1	1	1	1	.
1	0	0	0	0	1	47.06
1	1	1	0	1	0	.
0	0	0	0	0	0	.
0	0	1	0	0	1	.
1	0	1	0	1	1	52.25
1	0	0	0	0	1	73.92
1	0	1	1	1	1	85.22
1	1	1	1	1	0	69.47
1	0	1	1	1	0	.
0	0	0	1	0	1	78.29
1	1	1	1	1	0	.
0	0	1	0	0	0	67.62
1	0	1	0	0	0	.
1	0	0	1	1	0	77.97
1	0	0	0	0	0	.
1	1	1	1	1	1	50.96
0	0	0	0	0	0	.
1	0	1	0	0	1	.
1	1	0	0	0	1	.
1	0	1	1	1	0	.
1	0	1	0	1	1	71.88
0	0	0	0	0	0	.
1	1	1	1	1	0	.
0	1	1	1	1	0	.
