2265	2	0	3	2	2	2	3	3	2	3	3	-0.813784527	1	2	2	1	2	3	1	1	1	1	2	2
2270	2	0	3	3	3	2	2	2	3	2	2	-0.813784527	2	2	2	2	2	3	2	2	2	3	3	3
2271	2	0	2	2	2	3	2	2	3	3	3	-0.233278004	1	2	2	1	3	3	1	2	2	1	3	3
2273	1	1	2	3	3	2	2	2	3	2	2	-0.813784527	999	999	2	999	2	2	999	2	2	999	999	3
2275	1	1	2	3	2	2	3	2	3	3	3	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2277	2	0	1	2	2	1	2	2	1	3	3	-0.233278004	1	2	2	1	2	3	1	2	2	1	3	3
2281	1	1	2	2	1	3	3	1	3	3	1	-1.974797573	2	2	1	1	3	1	999	1	1	999	2	1
2284	2	0	1	1	2	1	1	2	1	1	2	999	1	1	1	1	1	1	1	1	1	1	1	1
2286	2	0	2	2	2	2	2	2	3	3	2	-0.813784527	2	2	2	3	3	2	1	2	2	2	3	3
2291	1	1	3	3	3	3	999	3	3	999	3	0.347228519	2	2	2	3	3	3	2	2	1	3	3	2
2292	1	1	3	2	2	2	2	2	3	3	3	-1.39429105	2	1	2	999	1	1	999	1	999	999	1	999
2293	2	0	3	3	3	3	2	3	3	2	3	-1.39429105	2	2	2	2	2	2	1	1	1	2	2	2
2295	1	1	1	2	1	1	2	1	1	3	1	-1.39429105	1	1	1	1	1	1	1	1	1	1	1	1
2297	1	1	3	3	3	3	2	2	3	3	3	-0.233278004	1	2	2	1	3	3	1	2	2	1	3	3
2300	1	1	2	2	2	2	2	2	3	3	3	2.088748087	2	2	2	3	3	3	1	1	1	2	2	2
2304	2	0	2	2	2	3	2	2	3	3	2	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
2306	1	1	2	999	999	2	999	999	3	999	999	0.347228519	2	999	999	999	999	999	999	999	999	999	999	999
2310	1	1	3	2	2	3	2	2	3	3	3	-0.813784527	2	2	2	3	3	3	2	1	1	3	2	2
2312	1	1	2	3	3	2	3	2	2	3	3	0.347228519	2	2	2	2	3	3	2	2	2	3	3	3
2318	2	0	3	3	3	2	2	2	2	2	2	0.347228519	1	2	2	1	2	2	1	1	1	1	2	2
2320	2	0	2	2	2	2	2	2	2	2	3	-0.233278004	2	2	2	2	2	3	2	2	1	3	3	2
2326	1	1	2	2	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2329	1	1	1	999	1	1	999	1	1	999	1	999	1	999	1	1	999	1	1	999	1	1	999	1
2333	1	1	2	3	2	2	3	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2342	1	1	2	2	2	2	2	2	3	3	3	-0.813784527	2	2	2	2	2	3	2	2	2	3	3	3
2345	2	0	2	2	2	3	2	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2346	1	1	2	2	3	2	3	3	3	3	3	-0.233278004	1	1	2	1	1	3	1	1	1	1	1	2
2349	1	1	2	2	2	2	1	2	3	1	2	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
2352	1	1	3	3	3	3	3	3	3	3	3	-0.233278004	1	1	2	1	1	3	1	1	2	1	1	3
2353	2	0	2	3	3	2	2	2	3	3	3	0.927735042	1	2	2	1	3	3	1	1	1	1	2	2
2354	2	0	3	2	2	2	2	2	2	2	2	0.347228519	2	2	2	2	2	2	2	2	2	3	3	3
2355	1	1	2	2	999	3	2	999	3	3	999	-1.39429105	2	2	999	3	3	999	1	1	999	2	2	999
2359	2	0	2	999	999	2	999	999	2	999	999	0.927735042	1	999	999	1	999	999	1	999	999	1	999	999
2361	1	1	2	999	999	3	999	999	3	999	999	-0.233278004	2	999	999	3	999	999	1	999	999	2	999	999
2363	1	1	2	999	999	3	999	999	3	999	999	-1.974797573	2	999	999	3	999	999	999	999	999	999	999	999
2367	1	1	3	999	999	2	999	999	2	999	999	-2.555304096	1	999	999	1	999	999	1	999	999	1	999	999
2372	1	1	2	3	1	2	2	1	3	3	1	-0.813784527	2	1	1	2	1	1	1	1	1	2	1	1
2373	1	1	1	2	2	1	2	2	1	2	3	2.088748087	1	1	1	1	1	1	1	1	1	1	1	1
2376	1	1	3	3	2	3	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2378	2	0	3	2	3	2	999	2	2	999	3	-0.233278004	1	1	2	1	1	3	1	1	1	1	1	2
2382	1	1	3	3	3	2	2	2	3	2	2	0.927735042	2	2	2	999	2	2	999	1	2	999	2	3
2383	1	1	2	3	2	3	3	1	3	3	1	-0.813784527	1	2	2	1	999	2	1	999	2	1	999	3
2384	1	1	2	2	2	2	3	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2386	2	0	2	2	2	2	2	2	3	3	3	0.347228519	2	2	2	2	2	2	1	1	2	2	2	3
2389	1	1	2	2	3	2	2	2	3	3	2	-0.233278004	1	1	2	1	1	2	1	1	2	1	1	3
2392	2	0	3	3	2	2	2	2	2	2	3	0.927735042	2	2	2	2	2	3	1	1	1	2	2	2
2396	2	0	2	2	3	3	3	3	3	3	3	-0.813784527	1	1	2	1	1	2	1	1	2	1	1	3
2397	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
2403	2	0	3	2	2	3	3	3	3	3	3	0.927735042	1	1	2	1	1	3	1	1	1	1	1	2
2405	2	0	3	3	3	3	2	2	3	3	3	0.347228519	1	2	2	1	2	3	1	2	2	1	3	3
2407	1	1	2	2	2	2	3	2	2	3	3	-1.39429105	2	2	2	2	3	3	1	2	2	2	3	3
2409	1	1	2	2	3	2	2	2	3	2	2	-0.813784527	1	1	2	1	1	2	1	1	2	1	1	3
2412	2	0	3	3	3	2	2	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2414	1	1	3	2	2	2	3	3	3	3	3	-1.974797573	2	2	2	999	2	3	999	1	1	999	2	2
2415	2	0	3	999	999	3	999	999	3	999	999	0.927735042	2	999	999	3	999	999	2	999	999	3	999	999
2416	2	0	3	2	2	3	3	3	3	3	3	-1.974797573	1	1	1	1	1	1	1	1	1	1	1	1
2418	1	1	2	3	1	2	3	1	3	3	1	-1.974797573	2	2	1	3	3	1	2	1	1	3	2	1
2421	1	1	3	3	3	2	2	2	3	3	3	0.347228519	2	2	2	3	3	3	2	1	1	3	2	2
2423	1	1	2	3	2	2	2	2	3	3	2	-0.233278004	2	2	999	2	2	999	2	2	999	3	3	999
2425	1	1	2	2	2	2	3	3	3	3	3	-0.813784527	1	1	2	1	1	3	1	1	1	1	1	2
2427	2	0	2	2	999	2	2	999	3	3	999	-0.233278004	2	2	999	3	3	999	1	1	999	2	2	999
2430	2	0	3	2	3	2	2	2	3	3	2	0.347228519	2	2	2	2	2	2	2	1	1	3	2	2
2432	2	0	3	3	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2434	1	1	3	2	2	3	3	3	3	3	3	-0.233278004	2	2	2	999	3	3	999	1	1	999	2	2
2440	2	0	2	2	2	2	3	2	3	3	3	0.347228519	1	2	2	1	3	3	1	2	2	1	3	3
2441	1	1	2	3	3	3	3	3	3	3	3	0.347228519	2	2	2	3	3	3	1	1	1	2	2	2
2447	1	1	3	3	3	3	3	1	3	3	1	-0.813784527	2	2	2	3	3	3	2	2	2	3	3	3
2448	2	0	3	2	3	2	2	2	3	3	3	-1.39429105	1	2	2	1	3	2	1	1	2	1	2	3
2462	2	0	2	1	1	2	1	1	2	1	1	-0.233278004	2	1	2	2	1	2	2	1	2	3	1	3
2464	2	0	2	2	1	2	3	1	3	3	1	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
2469	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
2475	2	0	3	3	3	2	2	2	3	3	2	0.347228519	2	1	1	3	1	1	2	1	1	3	1	1
2478	2	0	2	2	999	2	2	999	2	3	999	-1.974797573	1	2	999	1	3	999	1	1	999	1	2	999
2480	1	1	3	3	3	3	3	2	3	3	2	-1.39429105	999	999	1	999	999	1	999	999	1	999	999	1
2482	2	0	2	3	2	2	2	2	3	2	3	-1.39429105	1	1	2	1	1	3	1	1	2	1	1	3
2486	2	0	2	2	2	2	2	2	2	2	3	0.347228519	1	1	2	1	1	3	1	1	2	1	1	3
2489	2	0	3	2	3	2	2	3	3	3	3	0.347228519	2	2	2	999	3	2	999	1	1	999	2	2
2492	1	1	3	3	999	2	2	999	3	3	999	-1.39429105	2	2	999	3	2	999	1	1	999	2	2	999
2498	1	1	2	2	2	2	2	2	3	2	2	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2499	1	1	2	3	3	3	3	3	3	3	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2503	1	1	3	3	3	1	2	2	1	2	2	-0.233278004	2	2	2	2	2	2	1	1	1	2	2	2
2509	2	0	2	3	2	2	3	2	3	3	3	1.508241564	2	2	2	3	3	2	2	2	1	3	3	2
2512	2	0	2	2	2	2	2	2	3	3	2	0.927735042	2	2	2	3	3	2	2	2	2	3	3	3
2516	1	1	3	999	3	3	999	3	3	999	3	-2.555304096	2	999	2	3	999	3	2	999	2	3	999	3
2518	2	0	3	3	3	2	2	2	2	3	3	-0.233278004	1	2	2	1	3	3	1	1	2	1	2	3
2519	1	1	3	3	2	3	1	3	3	1	3	-0.233278004	2	2	2	2	2	2	2	1	1	3	2	2
2520	1	1	3	999	3	3	999	3	3	999	3	-1.39429105	2	999	2	3	999	3	1	999	2	2	999	3
2522	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
2526	1	1	2	2	2	2	2	2	2	2	3	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2528	2	0	2	2	3	2	2	3	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2529	2	0	2	3	3	2	2	2	3	2	2	0.347228519	2	2	2	2	2	2	1	2	2	2	3	3
2530	1	1	3	3	2	3	2	2	3	3	2	0.347228519	1	2	2	1	3	2	1	2	2	1	3	3
2531	2	0	2	2	2	2	2	2	3	2	2	0.347228519	2	2	2	2	2	2	1	1	1	2	2	2
2532	2	0	2	999	999	2	999	999	3	999	999	-0.813784527	2	999	999	3	999	999	1	999	999	2	999	999
2533	1	1	3	3	3	3	2	3	3	3	3	-0.813784527	2	2	2	3	3	3	2	2	999	3	3	999
2535	1	1	2	999	2	3	999	2	3	999	3	-0.813784527	2	999	2	3	999	2	2	999	2	3	999	3
2536	1	1	2	999	999	2	999	999	3	999	999	-0.813784527	2	999	999	3	999	999	2	999	999	3	999	999
2538	2	0	3	3	3	3	2	2	3	3	2	-0.233278004	2	2	2	3	3	2	2	2	2	3	3	3
2543	2	0	2	999	2	2	999	2	3	999	3	1.508241564	1	999	1	1	999	1	1	999	1	1	999	1
2545	1	1	2	3	2	3	3	2	3	3	3	-0.813784527	2	1	2	3	1	1	1	1	999	2	1	999
2546	1	1	3	2	3	3	2	2	3	3	3	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
2547	2	0	2	3	2	3	2	2	3	2	3	-0.233278004	1	2	1	1	1	1	1	999	1	1	999	1
2551	2	0	1	2	2	1	2	2	1	3	3	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
2554	2	0	2	2	2	2	2	2	3	2	3	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
2555	2	0	3	3	3	2	2	2	2	2	2	0.347228519	1	2	2	1	2	2	1	1	1	1	2	2
2556	2	0	3	3	3	2	2	2	2	2	2	0.347228519	2	2	1	2	2	1	1	1	1	2	2	1
2558	1	1	2	2	3	2	2	2	3	3	2	-0.233278004	2	2	2	2	2	2	2	1	2	3	2	3
2560	1	1	3	1	999	2	1	999	3	1	999	0.347228519	2	2	999	2	2	999	2	1	999	3	2	999
2561	2	0	3	2	2	2	2	2	3	3	2	-1.39429105	2	2	2	3	3	2	2	2	2	3	3	3
2565	2	0	2	3	2	2	2	2	3	2	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2568	1	1	2	2	1	2	3	1	3	3	1	0.927735042	2	2	2	2	3	2	1	1	1	2	2	2
2570	2	0	3	2	3	2	2	2	2	3	2	0.347228519	2	1	2	2	1	2	2	1	2	3	1	3
2574	1	1	2	3	3	2	2	2	3	2	2	-0.233278004	2	2	2	2	2	2	1	1	2	2	2	3
2575	1	1	2	2	2	3	2	2	3	2	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2579	2	0	2	2	3	2	2	2	3	3	2	0.927735042	1	2	2	1	3	2	1	2	2	1	3	3
2585	1	1	1	999	1	1	999	1	1	999	1	999	1	999	1	1	999	1	1	999	1	1	999	1
2590	2	0	1	2	2	1	2	2	1	2	2	0.347228519	999	2	2	2	2	2	2	2	2	999	3	3
2591	1	1	2	2	2	2	2	2	3	3	2	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2592	2	0	3	2	2	2	2	2	3	3	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2595	1	1	2	3	1	3	2	1	3	2	1	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2596	1	1	3	3	3	2	2	2	3	2	2	-0.233278004	2	2	2	2	2	2	2	2	2	3	3	3
2598	1	1	1	2	2	1	2	2	1	2	3	2.088748087	1	1	1	1	1	1	1	1	1	1	1	1
2601	2	0	3	3	3	2	2	2	3	2	3	-0.233278004	1	2	2	1	2	2	1	2	2	1	3	3
2606	1	1	2	999	999	2	999	999	3	999	999	0.927735042	2	999	999	3	999	999	1	999	999	2	999	999
2607	2	0	2	2	3	2	2	3	3	3	3	0.347228519	1	2	2	1	3	3	1	1	2	1	2	3
2616	1	1	2	2	3	2	2	2	2	3	2	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2619	2	0	3	2	2	2	2	2	3	2	3	-0.233278004	1	2	2	1	2	2	1	2	1	1	3	2
2620	2	0	1	2	999	1	2	999	1	2	999	2.66925461	1	1	999	1	1	999	1	1	999	1	1	999
2622	1	1	2	3	3	2	2	3	2	2	3	-0.813784527	1	2	2	1	2	2	1	1	2	1	2	3
2624	1	1	2	2	3	2	2	2	3	2	2	-0.233278004	1	2	2	1	2	2	1	2	2	1	3	3
2625	2	0	3	3	3	2	2	2	3	3	2	0.927735042	2	2	2	2	2	2	2	2	2	3	3	3
2626	2	0	3	3	2	2	2	2	3	2	3	0.347228519	1	2	2	1	2	3	1	2	1	1	3	2
2634	2	0	2	2	2	2	2	2	3	3	3	0.347228519	2	1	1	2	1	1	1	1	1	2	1	1
2637	1	1	2	2	2	3	2	2	3	3	2	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
2639	2	0	2	2	2	3	2	2	3	3	3	0.347228519	1	2	1	1	999	1	1	999	1	1	999	1
2641	1	1	3	3	3	3	3	2	3	3	3	-1.39429105	2	2	2	3	3	2	1	1	1	2	2	2
2656	2	0	3	2	3	2	2	3	3	3	3	-0.233278004	2	2	2	3	3	3	2	1	2	3	2	3
2659	2	0	2	2	2	3	2	3	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2660	1	1	3	3	2	2	2	2	2	2	3	0.927735042	2	2	2	2	2	2	2	2	2	3	3	3
2663	2	0	3	3	3	2	2	2	3	2	2	-0.233278004	2	2	2	3	2	2	1	1	1	2	2	2
2669	2	0	2	2	2	2	3	2	3	3	3	0.347228519	2	2	2	3	2	3	1	1	1	2	2	2
2671	2	0	2	999	999	2	999	999	3	999	999	-0.233278004	2	999	999	3	999	999	1	999	999	2	999	999
2672	2	0	3	3	3	3	2	2	3	2	2	0.927735042	2	2	2	3	2	2	1	1	1	2	2	2
2679	2	0	3	3	3	2	2	2	2	2	3	-0.233278004	2	2	2	2	2	2	2	2	2	3	3	3
2680	2	0	3	3	3	2	2	2	3	2	3	0.347228519	2	2	2	2	2	2	1	1	2	2	2	3
2681	2	0	1	2	2	1	2	2	1	3	3	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2685	2	0	3	3	999	2	3	999	3	3	999	0.927735042	2	2	999	3	3	999	2	2	999	3	3	999
2688	1	1	1	2	1	1	2	1	1	3	1	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2692	1	1	2	3	3	2	2	2	3	3	2	0.347228519	1	2	2	1	2	2	1	2	2	1	3	3
2695	1	1	3	1	3	2	1	2	2	1	2	-0.233278004	2	2	2	2	2	2	1	2	2	2	3	3
2698	2	0	3	2	2	2	2	2	3	3	2	-0.233278004	2	2	2	2	3	2	1	1	1	2	2	2
2699	2	0	2	2	3	2	2	2	2	3	3	0.927735042	1	2	2	1	999	2	1	999	1	1	999	2
2701	1	1	3	3	2	2	2	3	2	3	3	-1.39429105	2	2	2	2	3	2	2	2	2	3	3	3
2703	1	1	3	3	2	3	2	2	3	2	3	0.347228519	1	2	2	1	999	2	1	999	1	1	999	2
2705	2	0	999	3	3	999	2	2	999	3	2	-0.233278004	2	2	2	3	3	2	1	1	1	2	2	2
2709	2	0	3	3	3	2	2	2	3	2	3	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
2715	1	1	1	1	999	1	1	999	1	1	999	999	1	1	999	1	1	999	1	1	999	1	1	999
2717	2	0	2	3	1	2	2	1	3	2	1	0.347228519	1	1	2	1	1	2	1	1	2	1	1	3
2720	2	0	2	2	2	2	3	2	3	3	3	0.347228519	1	1	2	1	1	2	1	1	2	1	1	3
2722	2	0	3	2	3	3	3	3	3	3	3	0.347228519	2	2	2	3	2	999	1	2	1	2	3	2
2726	2	0	2	2	3	2	3	3	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2729	2	0	2	1	2	1	1	2	1	1	3	0.927735042	1	2	2	1	2	2	1	1	1	1	2	2
2730	1	1	2	2	3	3	2	2	3	3	2	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2737	1	1	2	3	3	2	2	2	3	3	3	0.927735042	1	1	2	1	1	3	1	1	2	1	1	3
2741	1	1	3	3	3	3	3	3	3	3	3	-0.233278004	2	2	2	3	3	3	2	2	2	3	3	3
2742	1	1	2	2	2	2	2	2	2	2	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2743	1	1	2	2	2	2	2	2	3	3	2	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2744	2	0	3	3	3	2	2	2	2	2	3	0.347228519	2	2	2	2	2	3	2	999	2	3	999	3
2752	1	1	2	2	2	3	3	2	3	3	3	-0.813784527	2	2	2	999	3	3	999	1	2	999	2	3
2754	2	0	2	3	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2758	1	1	2	2	2	2	2	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2760	2	0	2	3	2	3	2	2	3	3	3	-0.813784527	2	2	2	3	2	3	2	999	2	3	999	3
2762	1	1	2	3	3	2	3	2	3	3	3	-0.813784527	2	2	2	3	3	3	2	2	2	3	3	3
2767	2	0	2	3	3	2	2	2	3	2	2	-0.813784527	2	2	2	3	2	2	2	2	2	3	3	3
2769	2	0	3	3	3	2	2	2	3	3	3	-0.813784527	1	2	2	1	2	3	1	1	1	1	2	2
2770	2	0	2	3	3	3	2	2	3	3	2	0.347228519	1	2	2	1	2	3	1	1	2	1	2	3
2771	2	0	3	999	999	3	999	999	3	999	999	0.347228519	2	999	999	3	999	999	2	999	999	3	999	999
2773	1	1	3	2	999	2	2	999	3	3	999	0.927735042	2	1	999	2	1	999	2	1	999	3	1	999
2777	2	0	2	1	2	2	1	2	2	1	2	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2779	1	1	2	2	2	3	2	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2781	2	0	3	2	3	2	2	2	3	2	3	0.347228519	2	2	2	3	2	2	1	999	2	2	999	3
2782	2	0	1	2	2	1	2	2	1	3	3	0.347228519	1	2	2	1	999	3	1	999	1	1	999	2
2783	2	0	2	2	999	2	2	999	3	3	999	-0.233278004	1	2	999	1	3	999	1	1	999	1	2	999
2784	2	0	1	1	2	1	1	2	1	1	2	3.249761133	1	1	1	1	1	1	1	1	1	1	1	1
2787	2	0	3	3	3	2	2	2	2	3	3	1.508241564	2	2	2	2	3	3	2	1	2	3	2	3
2790	1	1	2	3	2	2	2	2	3	3	3	0.927735042	1	2	1	1	2	1	1	1	1	1	2	1
2794	1	1	2	2	3	2	3	2	3	3	2	-0.813784527	1	1	2	1	1	2	1	1	1	1	1	2
2795	1	1	3	3	2	2	2	2	3	3	2	0.347228519	2	2	2	999	2	2	999	1	2	999	2	3
2797	2	0	3	3	3	2	2	2	3	3	2	-0.233278004	2	1	1	2	1	1	1	1	1	2	1	1
2799	1	1	2	3	3	2	3	2	3	3	3	0.927735042	1	2	2	1	2	3	1	1	2	1	2	3
2800	1	1	1	1	2	1	1	2	1	1	2	0.347228519	1	1	2	1	1	2	1	1	2	1	1	3
2803	2	0	3	3	3	2	2	2	3	3	3	0.347228519	1	2	2	1	2	2	1	1	1	1	2	2
2809	2	0	3	3	3	2	2	2	2	2	2	-0.233278004	2	2	2	2	2	2	1	1	2	2	2	3
2812	2	0	2	2	2	2	2	2	3	3	3	0.347228519	2	2	2	3	3	2	2	1	1	3	2	2
2819	1	1	2	2	2	2	2	2	3	3	3	0.347228519	2	2	2	3	3	3	2	2	2	3	3	3
2821	2	0	1	1	1	1	1	1	1	1	1	1.508241564	2	1	1	3	1	1	2	1	1	3	1	1
2824	2	0	3	3	1	2	2	1	2	2	1	0.927735042	999	2	2	999	2	3	999	2	2	999	3	3
2829	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
2831	1	1	2	999	999	2	999	999	3	999	999	0.347228519	2	999	999	3	999	999	1	999	999	2	999	999
2835	1	1	2	999	3	3	999	3	3	999	3	-1.974797573	2	999	2	3	999	3	2	999	2	3	999	3
2839	2	0	3	3	3	1	3	2	1	3	3	-0.233278004	2	2	2	3	3	3	2	1	2	3	2	3
2843	2	0	3	999	999	2	999	999	2	999	999	0.347228519	2	999	999	2	999	999	2	999	999	3	999	999
2848	2	0	2	2	2	2	3	3	3	3	3	-0.233278004	2	2	2	3	3	3	2	1	1	3	2	2
2850	1	1	1	1	1	1	1	1	1	1	1	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
2858	1	1	1	2	2	1	2	2	1	2	2	2.088748087	1	1	1	1	1	1	1	1	1	1	1	1
2862	1	1	3	3	3	3	3	3	3	3	3	-1.39429105	2	2	2	3	3	3	2	2	2	3	3	3
2864	2	0	2	1	2	3	1	3	3	1	3	-0.813784527	2	1	1	3	1	1	1	1	1	2	1	1
2866	1	1	2	1	2	3	1	2	3	1	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2868	1	1	2	2	2	2	2	2	2	2	3	-2.555304096	1	1	2	1	1	3	1	1	2	1	1	3
2869	2	0	3	2	2	3	2	2	3	3	2	1.508241564	1	2	2	1	2	3	1	2	999	1	3	999
2871	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
2873	1	1	2	2	2	3	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2874	1	1	3	3	3	2	2	2	3	3	3	-0.233278004	2	2	2	2	2	2	2	1	1	3	2	2
2875	1	1	2	3	999	3	2	999	3	3	999	-0.233278004	999	999	999	999	3	999	999	1	999	999	999	999
2876	1	1	2	2	2	3	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2878	2	0	1	2	999	1	2	999	1	2	999	2.66925461	1	1	999	1	1	999	1	1	999	1	1	999
2879	2	0	1	999	999	1	999	999	1	999	999	999	1	999	999	1	999	999	1	999	999	1	999	999
2881	1	1	2	999	999	2	999	999	3	999	999	-1.39429105	1	999	999	1	999	999	1	999	999	1	999	999
2882	1	1	2	2	3	2	2	2	3	2	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2885	2	0	2	3	2	3	2	2	3	3	3	-1.39429105	2	2	2	3	3	3	2	2	1	3	3	2
2889	2	0	3	1	3	2	1	2	2	1	2	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2892	2	0	1	999	2	1	999	2	1	999	3	1.508241564	1	999	1	1	999	1	1	999	1	1	999	1
2894	2	0	3	3	3	2	2	2	2	2	2	-0.813784527	2	1	2	2	1	2	1	1	1	2	1	2
2896	1	1	3	3	999	2	2	999	3	2	999	-0.813784527	2	2	999	3	2	999	1	999	999	2	999	999
2899	1	1	2	2	2	2	2	2	3	3	3	-0.813784527	1	2	2	1	999	3	1	999	2	1	999	3
2900	1	1	3	2	2	2	2	2	2	3	3	-0.813784527	2	2	1	2	2	1	2	1	1	3	2	1
2904	1	1	1	2	1	1	2	1	1	3	1	0.347228519	1	2	1	1	3	1	1	1	1	1	2	1
2907	1	1	3	3	2	2	2	2	2	2	2	0.347228519	2	2	2	2	2	2	2	2	2	3	3	3
2910	1	1	3	2	3	2	2	2	2	2	3	1.508241564	2	2	2	999	2	2	999	1	2	999	2	3
2911	1	1	3	2	2	2	3	2	3	3	2	-0.233278004	2	2	2	3	3	2	2	2	2	3	3	3
2914	2	0	2	2	2	2	2	2	3	3	3	-0.233278004	1	2	1	1	3	1	1	1	1	1	2	1
2915	1	1	2	2	2	3	2	2	3	3	2	-0.813784527	2	2	2	2	2	2	1	1	2	2	2	3
2927	2	0	2	2	1	3	3	1	3	3	1	-0.813784527	2	2	999	2	2	999	2	2	999	3	3	999
2928	2	0	3	2	2	2	2	2	2	3	2	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2931	1	1	3	3	999	3	3	999	3	3	999	-0.813784527	2	2	999	3	3	999	2	2	999	3	3	999
2932	2	0	1	2	1	1	2	1	1	2	1	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
2934	2	0	2	2	2	1	2	2	1	3	2	-0.233278004	2	2	2	3	3	3	1	999	1	2	999	2
2938	1	1	3	3	2	2	2	2	2	2	2	-0.233278004	2	2	2	2	2	2	1	1	2	2	2	3
2940	2	0	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
2942	2	0	3	3	2	2	2	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2945	1	1	3	3	3	3	2	3	3	3	3	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
2949	1	1	1	1	1	1	1	1	1	1	1	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2950	1	1	2	3	2	2	2	2	3	3	3	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
2957	1	1	2	3	2	2	2	3	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
2958	2	0	2	2	2	2	2	3	3	3	3	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
2961	2	0	3	1	2	2	1	1	2	1	1	0.927735042	1	2	2	1	3	2	1	2	1	1	3	2
2962	2	0	1	1	2	1	1	2	1	1	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2971	1	1	2	999	999	2	999	999	3	999	999	-0.233278004	2	999	999	3	999	999	2	999	999	3	999	999
2975	1	1	3	1	2	2	1	2	2	1	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
2977	1	1	2	2	999	2	2	999	3	3	999	0.347228519	1	2	999	1	3	999	1	1	999	1	2	999
2978	1	1	1	2	2	1	2	2	1	3	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
2980	1	1	2	2	2	3	2	3	3	3	3	1.508241564	1	1	2	1	1	3	1	1	2	1	1	3
2984	1	1	3	3	3	2	2	2	2	3	3	-1.39429105	2	2	2	2	2	3	2	2	1	3	3	2
